"id","addtime","cname","ename","spfenlei","keshibu","laiyuan","chandi","nengliang","danbaizhi","zhifang","baohezhifang","fanshizfs","dbbhzfs","duobbhzfs","dangc","tshhw","tang","rutang","sanshiqw","kesxssqw","bsxssqw","jinshuna","weishengshua","weishengshud","weishengshue","weishengshuk","weishengshub1","weishengshub2","weishengshub6","weishengshub12","weishengshuc","yanshuan","yeshuan","fanshuan","shenwushu","danjian","jinshulin","jinshujia","jinshumei","jinshugai","jinshutie","jinshuxin","jinshudian","jinshudxi","jinshutong","jinshufu","jinshumeng","deltae","beitae","aerfae","hulubo","zhifansz","huifen","shuifen","nengliangqk","xqurl"
"2370","2025-04-14 23:29:02","淡水星鲈（熟，干煮）","Fish, drum, freshwater, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","640","22.5","6.3","1.4",\N,"1.5","2.8","82","0",\N,\N,"0",\N,\N,"96","59",\N,\N,\N,"0.08","0.21","0.35","2.31","1","2.86","17",\N,\N,\N,"231","353","38","77","1.1","0.85",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"153","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2361"
"2371","2025-04-14 23:29:07","大比目鱼（格陵兰品种，熟，干煮）","Fish, halibut, greenland, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","1000","18.4","17.7","3.1",\N,"1.8","10.7","59","0",\N,\N,"0",\N,\N,"103","18",\N,\N,\N,"0.07","0.1","0.49","0.96","0","1.92","1",\N,\N,\N,"210","344","33","4","0.9","0.51",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"239","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2363"
"2372","2025-04-14 23:29:12","鲱鱼（太平洋品种，熟，干煮）","Fish, herring, Pacific, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","1046","21","17.8","4.2",\N,"3.1","8.8","99","0",\N,\N,"0",\N,\N,"95","35",\N,\N,\N,"0.07","0.26","0.52","9.62","0","2.82","6",\N,\N,\N,"292","542","41","106","1.4","0.68",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"250","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2365"
"2373","2025-04-14 23:29:17","魣鳕（熟，干煮）","Fish, ling, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","464","24.4","0.8",\N,\N,\N,\N,"51","0",\N,\N,"0",\N,\N,"173","35",\N,\N,\N,"0.13","0.23","0.35","0.65","0","2.8","8",\N,\N,\N,"254","486","81","44","0.8","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"111","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2367"
"2374","2025-04-14 23:29:22","蛇鳕（熟，干煮）","Fish, lingcod, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","456","22.6","1.4","0.3",\N,"0.4","0.4","67","0",\N,\N,"0",\N,\N,"76","17",\N,\N,\N,"0.04","0.14","0.35","4.15","0","2.31","10",\N,\N,\N,"258","560","33","18","0.4","0.58",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"109","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2369"
"2375","2025-04-14 23:29:27","鲭鱼（太平洋及其他品种，熟，干煮）","Fish, mackerel, Pacific and jack, mixed species, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","841","25.7","10.1",\N,\N,"2.5","3.4","60","0",\N,\N,"0",\N,\N,"110","23","11.4","1.25","0.1","0.14","0.54","0.38","4.23","2.1","10.67","2",\N,\N,\N,"160","521","36","29","1.5","0.86",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"201","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2372"
"2376","2025-04-14 23:29:32","扁鲨（熟，干煮）","Fish, monkfish, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","406","18.6","2",\N,\N,\N,\N,"32","0",\N,\N,"0",\N,\N,"23","14",\N,\N,\N,"0.03","0.07","0.28","1.04","1","2.56","8",\N,\N,\N,"256","513","27","10","0.4","0.53",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"97","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2376"
"2377","2025-04-14 23:29:37","大眼鰤鲈（熟，干煮）","Fish, pike, walleye, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","498","24.5","1.6","0.3",\N,"0.6","0.4","110","0",\N,\N,"0",\N,\N,"65","24",\N,\N,\N,"0.31","0.19","0.14","2.31","0","2.8","17",\N,\N,\N,"269","499","38","141","1.7","0.79",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"119","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2378"
"2378","2025-04-14 23:29:42","绿青鳕（大西洋品种，熟，干煮）","Fish, pollock, Atlantic, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","494","24.9","1.3","0.2",\N,"0.6","0.1","91","0",\N,\N,"0",\N,\N,"110","12",\N,\N,\N,"0.05","0.22","0.33","3.68","0","3.98","3",\N,\N,\N,"283","456","86","77","0.6","0.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"118","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2379"
"2379","2025-04-14 23:29:47","鱼子（熟，干煮）","Fish, roe, mixed species, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","854","28.6","8.2","1.9",\N,"3.4","2.1","479","1.9",\N,\N,"0",\N,\N,"117","91",\N,\N,\N,"0.28","0.95","0.19","11.54","16.4","2.19","92",\N,\N,\N,"515","283","26","28","0.8","1.28",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"204","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2383"
"2380","2025-04-14 23:29:52","黑鳕（熟，干煮）","Fish, sablefish, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","1046","17.2","19.6","4.1",\N,"2.6","10.3","63","0",\N,\N,"0",\N,\N,"72","102",\N,\N,\N,"0.12","0.12","0.35","1.44","0","5.13","17",\N,\N,\N,"215","459","71","45","1.6","0.41",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"250","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2385"
"2381","2025-04-14 23:29:57","野生三文鱼（大西洋品种，熟，干煮）","Fish, salmon, Atlantic, wild, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","761","25.4","8.1","1.3",\N,"3.3","2.7","71","0",\N,\N,"0",\N,\N,"56","13",\N,\N,\N,"0.28","0.49","0.94","3.05","0","10.08","29",\N,\N,\N,"256","628","37","15","1","0.82",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"182","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2387"
"2382","2025-04-14 23:30:02","三文鱼（切奴克品种，熟，干煮）","Fish, salmon, chinook, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","967","25.7","13.4","3.2",\N,"2.7","5.7","85","0",\N,\N,"0",\N,\N,"60","149",\N,\N,\N,"0.04","0.15","0.46","2.87","4.1","10.05","35",\N,\N,\N,"371","505","122","28","0.9","0.56",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"231","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2389"
"2383","2025-04-14 23:30:07","三文鱼（狗鲑品种，熟，干煮）","Fish, salmon, chum, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","644","25.8","4.8","1.1",\N,"1.2","2","95","0",\N,\N,"0",\N,\N,"64","34",\N,\N,\N,"0.09","0.22","0.46","3.46","0","8.53","5",\N,\N,\N,"363","550","28","14","0.7","0.6",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"154","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2390"
"2384","2025-04-14 23:30:12","粉红三文鱼（熟，干煮）","Fish, salmon, pink, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","640","24.6","5.3","1",\N,"1","1.6","55","0",\N,\N,"0",\N,\N,"90","42","13","0.48","0.5","0.09","0.13","0.7","4.73","0","9.59","5",\N,\N,\N,"313","439","32","8","0.4","0.46",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"153","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2392"
"2385","2025-04-14 23:30:17","海鳟（熟，干煮）","Fish, seatrout, mixed species, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","556","21.5","4.6","1.3",\N,"0.9","1.1","106","0",\N,\N,"0",\N,\N,"74","35",\N,\N,\N,"0.07","0.21","0.46","3.46","0","2.92","6",\N,\N,\N,"321","437","40","22","0.3","0.58",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"133","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2396"
"2386","2025-04-14 23:30:22","美洲西鲱（熟，干煮）","Fish, shad, american, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","1054","21.7","17.6",\N,\N,\N,\N,"96","0",\N,\N,"0",\N,\N,"65","36",\N,\N,\N,"0.18","0.31","0.46","0.14","0","10.77","17",\N,\N,\N,"349","492","38","60","1.2","0.47",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"252","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2398"
"2387","2025-04-14 23:30:27","白亚口鱼（熟，干煮）","Fish, sucker, white, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","498","21.5","3","0.6",\N,"1","0.9","53","0",\N,\N,"0",\N,\N,"51","59",\N,\N,\N,"0.01","0.09","0.23","2.31","0","1.46","17",\N,\N,\N,"269","487","38","90","1.7","0.96",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"119","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2401"
"2388","2025-04-14 23:30:33","瓜仁太阳鱼（熟，干煮）","Fish, sunfish, pumpkin seed, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","477","24.9","0.9","0.2",\N,"0.3","0.2","86","0",\N,\N,"0",\N,\N,"103","17",\N,\N,\N,"0.09","0.09","0.14","2.31","1","1.46","17",\N,\N,\N,"231","449","38","103","1.5","1.99",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"114","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2403"
"2389","2025-04-14 23:30:37","鳟鱼（熟，干煮）","Fish, trout, mixed species, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","795","26.6","8.5","1.5",\N,"1.9","4.2","74","0",\N,\N,"0",\N,\N,"67","19",\N,\N,\N,"0.43","0.42","0.23","7.49","0.5","5.77","15",\N,\N,\N,"314","463","28","55","1.9","0.85",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"190","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2405"
"2390","2025-04-14 23:30:42","黄鳍金枪鱼（新鲜，熟，干煮）","Fish, tuna, yellowfin, fresh, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","544","29.1","0.6","0.2",\N,"0.2","0.1","47","0",\N,\N,"0",\N,\N,"54","22","2","0.29","0.1","0.13","0.14","1.04","2.35","0","22.07","2",\N,\N,\N,"333","527","42","4","0.9","0.45",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"130","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2409"
"2391","2025-04-14 23:30:47","多宝鱼（欧洲品种，熟，干煮）","Fish, turbot, european, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","510","20.6","3.8",\N,\N,\N,\N,"62","0",\N,\N,"0",\N,\N,"192","12",\N,\N,\N,"0.08","0.1","0.24","2.54","1.7","2.68","9",\N,\N,\N,"165","305","65","23","0.5","0.28",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"122","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2411"
"2392","2025-04-14 23:30:52","白鲑（熟，干煮）","Fish, whitefish, mixed species, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","720","24.5","7.5","1.2",\N,"2.8","2.6","77","0",\N,\N,"0",\N,\N,"65","39",\N,\N,\N,"0.17","0.15","0.35","0.96","0","3.85","17",\N,\N,\N,"346","406","42","33","0.5","1.27",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"172","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2412"
"2393","2025-04-14 23:30:57","狼鱼（大西洋品种，熟，干煮）","Fish, wolffish, Atlantic, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","515","22.4","3.1","0.5",\N,\N,"1.1","59","0",\N,\N,"0",\N,\N,"109","130",\N,\N,\N,"0.21","0.1","0.46","2.35","0","2.6","6",\N,\N,\N,"256","385","38","8","0.1","1",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"123","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2414"
"2394","2025-04-14 23:31:02","黄尾鱼（熟，干煮）","Fish, yellowtail, mixed species, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","782","29.7","6.7",\N,\N,\N,\N,"71","0",\N,\N,"0",\N,\N,"50","31",\N,\N,\N,"0.17","0.05","0.19","1.25","2.9","8.72","4",\N,\N,\N,"201","538","38","29","0.6","0.67",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"187","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2416"
"2395","2025-04-14 23:31:07","丹金尼斯巨蟹（熟，湿煮）","Crustaceans, crab, dungeness, cooked, moist heat","鱼虾蟹贝类","100","美国营养素实验室","美国","460","22.3","1.2","0.2",\N,"0.4","0.2","76","0.9",\N,\N,"0",\N,\N,"378","31",\N,\N,\N,"0.06","0.2","0.17","10.38","3.6","3.62","42",\N,\N,\N,"175","408","58","59","0.4","5.47",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"110","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2418"
"2396","2025-04-14 23:31:12","雪蟹（熟，湿煮）","Crustaceans, crab, queen, cooked, moist heat","鱼虾蟹贝类","100","美国营养素实验室","美国","481","23.7","1.5","0.2",\N,"0.5","0.3","71","0",\N,\N,"0",\N,\N,"691","52",\N,\N,\N,"0.1","0.24","0.17","10.38","7.2","2.88","42",\N,\N,\N,"128","200","63","33","2.9","3.59",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"115","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2420"
"2397","2025-04-14 23:31:17","多刺龙虾（熟，湿煮）","Crustaceans, spiny lobster, mixed species, cooked, moist heat","鱼虾蟹贝类","100","美国营养素实验室","美国","598","26.4","1.9","0.3",\N,"0.8","0.4","90","3.1",\N,\N,"0",\N,\N,"227","6",\N,\N,\N,"0.01","0.06","0.17","4.04","2.1","4.9","1",\N,\N,\N,"229","208","51","63","1.4","7.27",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"143","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2421"
"2398","2025-04-14 23:31:22","墨鱼（熟，湿煮）","Mollusks, cuttlefish, mixed species, cooked, moist heat","鱼虾蟹贝类","100","美国营养素实验室","美国","661","32.5","1.4","0.2",\N,"0.3","0.2","224","1.6",\N,\N,"0",\N,\N,"744","203",\N,\N,\N,"0.02","1.73","0.27","5.4","8.5","2.19","24",\N,\N,\N,"580","637","60","180","10.8","3.46",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"158","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2423"
"2399","2025-04-14 23:31:27","章鱼（熟，湿煮）","Mollusks, octopus, common, cooked, moist heat","鱼虾蟹贝类","100","美国营养素实验室","美国","686","29.8","2.1","0.5",\N,"0.5","0.3","96","4.4",\N,\N,"0",\N,\N,"460","90","0","1.2","0.1","0.06","0.08","0.65","36","8","3.78","24",\N,\N,\N,"279","630","60","106","9.5","3.36",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"164","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2425"
"2400","2025-04-14 23:31:32","牡蛎（太平洋品种，熟，湿煮）","Mollusks, oyster, Pacific, cooked, moist heat","鱼虾蟹贝类","100","美国营养素实验室","美国","682","18.9","4.6","1",\N,"1.8","0.8","100","9.9",\N,\N,"0",\N,\N,"212","146",\N,"0.85","0.1","0.13","0.44","0.09","28.8","12.8","3.62","15",\N,\N,\N,"243","302","44","16","9.2","33.24",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"163","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2427"
"2401","2025-04-14 23:31:37","大西洋胸棘鲷（熟，干煮）","Fish, roughy, orange, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","439","22.6","0.9","0",\N,"0.2","0.4","80","0",\N,\N,"0",\N,\N,"69","24",\N,"1.87","1.1","0.05","0.06","0.07","0.47","0","1.82","5",\N,\N,\N,"102","181","18","11","1.1","0.32",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"105","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2429"
"2402","2025-04-14 23:31:42","野生赤鱼（熟，干煮）","Fish, catfish, channel, wild, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","439","18.5","2.8","0.7",\N,"0.6","1.1","72","0",\N,\N,"0",\N,\N,"50","15",\N,\N,\N,"0.23","0.07","0.11","2.9","0.8","2.38","10",\N,\N,\N,"304","419","28","11","0.3","0.61",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"105","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2431"
"2403","2025-04-14 23:31:47","赤鱼（生）","Fish, catfish, channel, farmed, raw","鱼虾蟹贝类","100","美国营养素实验室","美国","498","15.2","5.9","1.3",\N,"1.1","2.6","55","0",\N,\N,"0",\N,\N,"98","0","0.2","0.81","2.1","0.02","0.08","0.15","2.88","0","2.11","10",\N,\N,\N,"204","302","19","8","0.2","0.48",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"119","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2433"
"2404","2025-04-14 23:31:52","三文鱼（大西洋品种，熟，干煮）","Fish, salmon, Atlantic, farmed, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","862","22.1","12.4","2.5",\N,"4.4","4.4","63","0",\N,\N,"0",\N,\N,"61",\N,\N,\N,\N,"0.34","0.14","0.65","2.8","3.7","8.05","34",\N,\N,\N,"252","384","30","15","0.3","0.43",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"206","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2438"
"2405","2025-04-14 23:31:57","三文鱼（银鲑鱼品种，生）","Fish, salmon, coho, farmed, raw","鱼虾蟹贝类","100","美国营养素实验室","美国","669","21.3","7.7","1.8",\N,"1.9","3.3","51","0",\N,\N,"0",\N,\N,"47","56",\N,\N,\N,"0.09","0.11","0.66","2.67","1.1","6.81","13",\N,\N,\N,"292","450","31","12","0.3","0.43",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"160","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2440"
"2406","2025-04-14 23:32:02","三文鱼（银鲑鱼品种，熟，干煮）","Fish, salmon, coho, farmed, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","745","24.3","8.2","1.9",\N,"2","3.6","63","0",\N,\N,"0",\N,\N,"52","59",\N,\N,\N,"0.1","0.11","0.57","3.17","1.5","7.39","14",\N,\N,\N,"332","460","34","12","0.4","0.47",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"178","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2442"
"2407","2025-04-14 23:32:07","虹鳟（生）","Fish, trout, rainbow, farmed, raw","鱼虾蟹贝类","100","美国营养素实验室","美国","590","19.9","6.2","1.4",\N,"1.5","2","59","0",\N,\N,"0",\N,\N,"51","84","15.9","2.34","0.1","0.12","0.09","0.34","4.3","2.9","5.57","11",\N,\N,\N,"226","377","25","25","0.3","0.45",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"141","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2444"
"2408","2025-04-14 23:32:12","小龙虾（生）","Crustaceans, crayfish, mixed species, farmed, raw","鱼虾蟹贝类","100","美国营养素实验室","美国","301","14.9","1","0.2",\N,"0.3","0.2","107","0",\N,\N,"0",\N,\N,"62","15",\N,\N,\N,"0.05","0.03","0.08","2.1","0.5","1.87","30",\N,\N,\N,"218","261","30","25","0.6","1.01",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"72","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2448"
"2409","2025-04-14 23:32:17","小龙虾（熟，湿煮）","Crustaceans, crayfish, mixed species, farmed, cooked, moist heat","鱼虾蟹贝类","100","美国营养素实验室","美国","364","17.5","1.3","0.2",\N,"0.4","0.3","137","0",\N,\N,"0",\N,\N,"97","15",\N,\N,\N,"0.05","0.08","0.13","3.1","0.5","1.67","11",\N,\N,\N,"241","238","33","51","1.1","1.48",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"87","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2450"
"2410","2025-04-14 23:32:22","野生牡蛎（东方品种，干煮熟）","Mollusks, oyster, eastern, wild, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","331","8.9","2.7","0.7",\N,"0.8","0.4","62","4.2","1",\N,"0",\N,\N,"132","20","0","1.32","1.5","0.03","0.11","0.05","12.91","0","1.37","10",\N,\N,\N,"150","242","28","92","7.2","61.04",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"79","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2452"
"2411","2025-04-14 23:32:27","牡蛎（东方品种，生）","Mollusks, oyster, eastern, farmed, raw","鱼虾蟹贝类","100","美国营养素实验室","美国","247","5.2","1.5","0.4",\N,"0.6","0.2","25","5.5",\N,\N,"0",\N,\N,"178","8",\N,\N,\N,"0.1","0.06","0.06","16.2","4.7","1.27","18",\N,\N,\N,"93","124","33","44","5.8","37.92",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"59","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2453"
"2412","2025-04-14 23:32:32","野生三文鱼（银鲑鱼品种，熟，干煮）","Fish, salmon, coho, wild, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","582","23.5","4.3","1.1",\N,"1.3","1.6","55","0",\N,\N,"0",\N,\N,"58","51","11.3","0.92","0.1","0.08","0.14","0.57","5","1.4","7.95","13",\N,\N,\N,"322","434","33","45","0.6","0.56",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"139","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2457"
"2413","2025-04-14 23:32:37","海螺（焗或烧）","Mollusks, conch, baked or broiled","鱼虾蟹贝类","100","美国营养素实验室","美国","544","26.3","1.2","0.4",\N,"0.3","0.3","65","1.7",\N,\N,"0",\N,\N,"153","7","0","6.33","0.2","0.06","0.08","0.06","5.25","0","1.04","179",\N,\N,\N,"217","163","238","98","1.4","1.71",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"130","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2459"
"2414","2025-04-14 23:32:42","三文鱼块（美国农业部商品，蘸面包糠，冷冻，加热）","USDA Commodity, salmon nuggets, breaded, frozen, heated","鱼虾蟹贝类","100","美国营养素实验室","美国","887","12.7","11.7","1.6",\N,"3","4.6","26","14",\N,\N,"0",\N,\N,"173","7",\N,\N,\N,"0.21","0.16","0.22","2.07","0","4.53","11",\N,\N,\N,"176","165","20","8","1.2","0.52",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"212","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2461"
"2415","2025-04-14 23:32:47","三文鱼块（美国农业部商品，熟，未经加热）","USDA Commodity, salmon nuggets, cooked as purchased, unheated","鱼虾蟹贝类","100","美国营养素实验室","美国","791","12","10.4","1.5",\N,"2.9","4.3","27","11.9",\N,\N,"0",\N,\N,"167","7",\N,\N,\N,"0.19","0.14","0.22","2.18","0","5.95","11",\N,\N,\N,"173","161","20","9","1.5","0.46",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"189","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2463"
"2416","2025-04-14 23:32:52","粉红三文鱼（罐装，沥干）","Fish, salmon, pink, canned, drained solids","鱼虾蟹贝类","100","美国营养素实验室","美国","577","23.1","5","0.9",\N,"1.5","1.2","83","0",\N,\N,"0",\N,\N,"381","20","14.5","1.28","0.1","0.03","0.2","0.1","4.95","0","7.41","4",\N,\N,\N,"379","333","32","283","0.8","0.96",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"138","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2466"
"2417","2025-04-14 23:32:57","罗非鱼（生）","Fish, tilapia, raw","鱼虾蟹贝类","100","美国营养素实验室","美国","402","20.1","1.7","0.6",\N,"0.4","0.5","50","0",\N,\N,"0",\N,\N,"52","0","3.1","0.4","1.4","0.04","0.06","0.16","1.58","0","3.9","24",\N,\N,\N,"170","302","27","10","0.6","0.33",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"96","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2468"
"2418","2025-04-14 23:33:02","罗非鱼（熟，干煮）","Fish, tilapia, cooked, dry heat","鱼虾蟹贝类","100","美国营养素实验室","美国","536","26.1","2.7","0.9",\N,"0.6","1","57","0",\N,\N,"0",\N,\N,"56","0","3.7","0.79","0.9","0.09","0.07","0.12","1.86","0","4.74","6",\N,\N,\N,"204","380","34","14","0.7","0.41",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"128","https://www.eshian.com/sat/yyss/detail/LXMjAyNS0wNC0xNA==\
/2470"
